date,strategy,price,underlying_return,signal_target_margin_pct,effective_target_margin_pct,reference_equity,loan_change,loan_balance,asset_value,equity,strategy_return,actual_margin_pct,transaction_cost,interest_cost,maintenance_ratio,trade_direction
2017-07-03,fixed_2pct,128.39364624023438,0.0,2.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,inf,0
2017-07-05,fixed_2pct,129.6569366455078,0.009839197205364192,2.0,2.0,1000000.0,20000.0,20000.0,1030018.668797536,1010018.668797536,0.010018668797536101,1.9801614185815721,14.0,3.1746031746031744,5150.09334398768,1
2017-07-06,fixed_2pct,128.4879150390625,-0.009016267364402641,2.0,2.0,1000000.0,0.0,20000.0,1020728.5704861569,1000728.5704861569,-0.009197947125511474,1.9985439198846837,0.0,3.1746031746031744,5103.642852430784,0
2017-07-07,fixed_2pct,129.873779296875,0.01078595023813067,2.0,2.0,1000000.0,0.0,20000.0,1031734.9234508843,1011734.9234508843,0.010998339898880438,1.9768023754466078,0.0,3.1746031746031744,5158.674617254421,0
2017-07-10,fixed_2pct,130.7222442626953,0.0065329966557825525,2.0,2.0,1000000.0,0.0,20000.0,1038472.0696522684,1018472.0696522684,0.006659003307313727,1.9637259180635651,0.0,3.1746031746031744,5192.360348261343,0
2017-07-11,fixed_2pct,131.0899658203125,0.0028129991164949075,2.0,2.0,1000000.0,0.0,20000.0,1041390.1160635303,1021390.1160635303,0.0028651216839536975,1.9581156783737668,0.0,3.1746031746031744,5206.950580317652,0
2017-07-12,fixed_2pct,132.64544677734375,0.011865751488282283,2.0,2.0,1000000.0,0.0,20000.0,1053743.817779919,1033743.8177799189,0.012094988508406734,1.9347153188255335,0.0,3.1746031746031744,5268.719088899595,0
2017-07-13,fixed_2pct,132.93771362304688,0.0022033688513538596,2.0,2.0,1000000.0,0.0,20000.0,1056062.429482147,1036062.4294821471,0.002242926789354449,1.9303856052377615,0.0,3.1746031746031744,5280.312147410736,0
2017-07-14,fixed_2pct,133.98411560058594,0.007871370350976514,2.0,2.0,1000000.0,0.0,20000.0,1064371.9133751784,1044371.9133751784,0.008020254047031328,1.9150266053559826,0.0,3.1746031746031744,5321.859566875892,0
2017-07-17,fixed_2pct,134.05014038085938,0.0004927806552104119,2.0,2.0,1000000.0,0.0,20000.0,1064893.2406608642,1044893.2406608642,0.0004991778110932099,1.9140711435122875,0.0,3.1746031746031744,5324.4662033043205,0
2017-07-18,fixed_2pct,134.94580078125,0.006681532729812201,2.0,2.0,1000000.0,0.0,20000.0,1072005.185098921,1052005.185098921,0.006806383811573502,1.9011313141122381,0.0,3.1746031746031744,5360.025925494605,0
2017-07-19,fixed_2pct,135.7376708984375,0.005868060455405555,2.0,2.0,1000000.0,0.0,20000.0,1078292.601730415,1058292.601730415,0.005976602321501545,1.889836512822445,0.0,3.1746031746031744,5391.463008652075,0
2017-07-20,fixed_2pct,135.91680908203125,0.0013197381567551236,2.0,2.0,1000000.0,0.0,20000.0,1079712.4910178906,1059712.4910178906,0.0013416793098184332,1.8873043556171831,0.0,3.1746031746031744,5398.562455089453,0
2017-07-21,fixed_2pct,135.8602294921875,-0.00041628103415525253,2.0,2.0,1000000.0,0.0,20000.0,1079259.8525823646,1059259.8525823646,-0.00042713324544407794,1.8881108305239829,0.0,3.1746031746031744,5396.299262911823,0
2017-07-24,fixed_2pct,136.482421875,0.004579650609586761,2.0,2.0,1000000.0,0.0,20000.0,1084199.3110209713,1064199.3110209713,0.004663122487428284,1.8793472043138615,0.0,3.1746031746031744,5420.996555104856,0
2017-07-25,fixed_2pct,136.13363647460938,-0.0025555334936103735,2.0,2.0,1000000.0,0.0,20000.0,1081425.4287647333,1061425.4287647333,-0.0026065439316783623,1.8842586071520464,0.0,3.1746031746031744,5407.127143823666,0
2017-07-26,fixed_2pct,136.57667541503906,0.0032544413849719955,2.0,2.0,1000000.0,0.0,20000.0,1084941.6898316916,1064941.6898316916,0.0033127725902049043,1.878037097332615,0.0,3.1746031746031744,5424.708449158457,0
2017-07-27,fixed_2pct,135.7188262939453,-0.006281080707865039,2.0,2.0,1000000.0,0.0,20000.0,1078123.9089113565,1058123.9089113565,-0.006402022744937952,1.8901378025355142,0.0,3.1746031746031744,5390.619544556783,0
2017-07-28,fixed_2pct,135.605712890625,-0.000833439298062677,2.0,2.0,1000000.0,0.0,20000.0,1077222.1834743142,1057222.1834743142,-0.0008521926680307157,1.8917499379623934,0.0,3.1746031746031744,5386.110917371571,0
2017-07-31,fixed_2pct,135.03057861328125,-0.0042412245405002436,2.0,2.0,1000000.0,0.0,20000.0,1072650.267711017,1052650.267711017,-0.004324460680793285,1.8999662673805142,0.0,3.1746031746031744,5363.251338555085,0
2017-08-01,fixed_2pct,135.3417510986328,0.0023044593939181013,2.0,2.0,1052650.267711017,1053.0053542203423,21053.005354220342,1076173.498109878,1055120.4927556578,0.002346672128827887,1.9953176436973767,0.7371037479542396,3.3417468816222766,5111.733360644139,1
2017-08-02,fixed_2pct,135.70941162109375,0.0027165343988566626,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1079093.6186897499,1058040.6133355296,0.0027675707181511466,1.9898107018642335,0.0,3.3417468816222766,5125.603687140239,0
2017-08-03,fixed_2pct,135.1814727783203,-0.0038902153982324217,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1074892.370331307,1053839.3649770867,-0.003970781750237573,1.9977433045194788,0.0,3.3417468816222766,5105.648111735416,0
2017-08-04,fixed_2pct,135.4265899658203,0.0018132454282544508,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1076838.0722607942,1055785.066906574,0.0018462983962737045,1.9940616716530348,0.0,3.3417468816222766,5114.890031816423,0
2017-08-07,fixed_2pct,136.28448486328125,0.006334759648584987,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1083656.2408821303,1062603.23552791,0.006457913485472089,1.9812668219254042,0.0,3.3417468816222766,5147.275757781051,0
2017-08-08,fixed_2pct,136.04881286621094,-0.001729265053954876,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1081778.970267391,1060725.9649131708,-0.0017666712767033799,1.9847732638414017,0.0,3.3417468816222766,5138.358880674177,0
2017-08-09,fixed_2pct,135.86962890625,-0.0013170564019338027,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1080350.8646022414,1059297.8592480212,-0.0013463474190211766,1.987449060754785,0.0,3.3417468816222766,5131.575499199079,0
2017-08-10,fixed_2pct,132.95655822753906,-0.02144019014522336,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1057184.5948947314,1036131.589540511,-0.021869457683937443,2.0318852901258064,0.0,3.3417468816222766,5021.5376717358085,0
2017-08-11,fixed_2pct,133.9652862548828,0.007586899366163191,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1065202.0062807743,1044149.0009265539,0.007737831243614712,2.0162836276755893,0.0,3.3417468816222766,5059.619699698794,0
2017-08-14,fixed_2pct,135.69053649902344,0.012878338055861471,2.0,2.0,1052650.267711017,0.0,21053.005354220342,1078916.6960685584,1057863.690714338,0.013134801427395981,1.9901434881467561,0.0,3.3417468816222766,5124.763319609739,0
