date,strategy,price,underlying_return,signal_target_margin_pct,effective_target_margin_pct,reference_equity,loan_change,loan_balance,asset_value,equity,strategy_return,actual_margin_pct,transaction_cost,interest_cost,maintenance_ratio,trade_direction
2017-07-03,fixed_1pct,128.3936309814453,0.0,1.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,inf,0
2017-07-05,fixed_1pct,129.65689086914062,0.009838960687059917,1.0,1.0,1000000.0,10000.0,10000.0,1019928.6941196184,1009928.6941196184,0.009928694119618386,0.9901689157091694,7.0,1.5873015873015872,10199.286941196184,1
2017-07-06,fixed_1pct,128.4878692626953,-0.009016270547665517,1.0,1.0,1000000.0,0.0,10000.0,1010731.1537725214,1000731.1537725214,-0.009107118552676319,0.9992693804227388,0.0,1.5873015873015872,10107.311537725214,0
2017-07-07,fixed_1pct,129.87374877929688,0.010786072837491778,1.0,1.0,1000000.0,0.0,10000.0,1021631.3863146466,1011631.3863146466,0.010892268618833079,0.9885023473253242,0.0,1.5873015873015872,10216.313863146466,0
2017-07-10,fixed_1pct,130.72227478027344,0.006533468148505639,1.0,1.0,1000000.0,0.0,10000.0,1028304.5951350597,1018304.5951350597,0.00659648258317036,0.9820244402092363,0.0,1.5873015873015872,10283.045951350596,0
2017-07-11,fixed_1pct,131.0899200439453,0.002812414825934084,1.0,1.0,1000000.0,0.0,10000.0,1031195.0269224063,1021195.0269224063,0.0028384746579319664,0.9792448784378807,0.0,1.5873015873015872,10311.950269224062,0
2017-07-12,fixed_1pct,132.6454315185547,0.011865988430597163,1.0,1.0,1000000.0,0.0,10000.0,1043429.5878799695,1033429.5878799695,0.011980631157629817,0.9676517991433276,0.0,1.5873015873015872,10434.295878799694,0
2017-07-13,fixed_1pct,132.93771362304688,0.002203484139227996,1.0,1.0,1000000.0,0.0,10000.0,1045727.1811256768,1035727.1811256768,0.002223270237908359,0.9655052201228833,0.0,1.5873015873015872,10457.271811256767,0
2017-07-14,fixed_1pct,133.98411560058594,0.007871370350976514,1.0,1.0,1000000.0,0.0,10000.0,1053956.8997528125,1043956.8997528125,0.007945836294642072,0.9578939515958748,0.0,1.5873015873015872,10539.568997528124,0
2017-07-17,fixed_1pct,134.05020141601562,0.0004932361954508302,1.0,1.0,1000000.0,0.0,10000.0,1054475.1621426286,1044475.1621426286,0.0004964404085445739,0.9574186502899766,0.0,1.5873015873015872,10544.751621426285,0
2017-07-18,fixed_1pct,134.94578552246094,0.006680960543027581,1.0,1.0,1000000.0,0.0,10000.0,1061518.4817929189,1051518.4817929189,0.006743405593141905,0.9510056335813747,0.0,1.5873015873015872,10615.184817929188,0
2017-07-19,fixed_1pct,135.73765563964844,0.005868061118927681,1.0,1.0,1000000.0,0.0,10000.0,1067745.949821364,1057745.949821364,0.00592235717799916,0.9454065980294075,0.0,1.5873015873015872,10677.459498213639,0
2017-07-20,fixed_1pct,135.91680908203125,0.0013198507189369213,1.0,1.0,1000000.0,0.0,10000.0,1069153.6277792903,1059153.6277792903,0.0013308280293242714,0.9441500966169405,0.0,1.5873015873015872,10691.536277792904,0
2017-07-21,fixed_1pct,135.8602294921875,-0.00041628103415525253,1.0,1.0,1000000.0,0.0,10000.0,1068706.9720998602,1058706.9720998602,-0.0004217100028884868,0.9445484221347672,0.0,1.5873015873015872,10687.069720998601,0
2017-07-24,fixed_1pct,136.48248291015625,0.004580099859205156,1.0,1.0,1000000.0,0.0,10000.0,1073600.1694507191,1063600.1694507191,0.004621861836947794,0.9402029340747806,0.0,1.5873015873015872,10736.001694507193,0
2017-07-25,fixed_1pct,136.13363647460938,-0.0025559795521635786,1.0,1.0,1000000.0,0.0,10000.0,1070854.4820688164,1060854.4820688164,-0.0025815033325170544,0.9426363529613019,0.0,1.5873015873015872,10708.544820688165,0
2017-07-26,fixed_1pct,136.5767364501953,0.003254889732329902,1.0,1.0,1000000.0,0.0,10000.0,1074338.4080257344,1064338.4080257344,0.003284075258016328,0.9395507974338001,0.0,1.5873015873015872,10743.384080257345,0
